"SeqNum","MOSTYP","MOSHOO","MOPLHO","MSKB1","MHHUUR","MSKB2","MAUT2","MGEMOM","MINKGE","MAANTH","MSKC","MGODPR","MFWEKI","MGODRK","MSKA","MAUT1","MFALLE","MRELGE","MGEMLE","MAUT0","PPERSA","PWAPAR","PAANHA","AMOTSC","APERSA","AWAPAR","Resp"
2959,16,2,2,1,5,2,4,3,2,0,2,8,1,3,5,4,1,2,1,3,0,0,0,0,0,0,0
2960,14,2,1,0,4,4,3,2,0,1,4,6,0,2,7,2,0,4,0,6,0,4,0,0,1,0,0
2961,7,9,1,1,3,4,1,3,1,1,4,7,2,3,5,4,2,4,1,4,0,3,0,0,1,0,0
2962,3,9,3,3,3,6,0,1,0,0,8,6,3,0,9,0,3,5,0,3,0,0,0,0,0,0,0
2963,41,8,0,2,4,2,2,2,0,3,4,7,3,0,2,7,4,0,0,2,0,0,0,0,0,0,0
2964,34,6,1,2,3,1,1,4,0,0,6,1,0,4,8,1,6,3,0,3,0,0,0,0,0,0,0
2965,24,4,2,1,3,5,3,5,1,1,2,3,1,2,6,3,1,3,0,6,0,3,0,0,1,0,0
2966,8,10,3,1,2,7,0,3,0,0,7,0,0,2,7,2,6,3,0,4,6,0,0,0,0,0,0
2967,22,4,2,1,4,4,1,6,0,0,5,8,0,1,7,2,2,5,0,6,0,0,0,0,0,0,0
2968,5,9,2,1,4,4,1,2,1,1,5,7,4,2,7,2,3,3,1,5,5,0,0,0,0,0,0
2969,37,7,0,0,5,1,1,3,0,0,2,1,1,7,8,1,4,4,0,1,6,0,0,0,0,0,0
2971,19,3,0,0,6,2,3,5,1,0,2,3,2,0,3,6,2,4,0,7,0,0,0,0,0,0,0
2972,16,2,2,0,4,4,1,4,0,0,5,3,2,3,7,2,3,3,0,3,6,0,0,0,0,0,0
2973,35,6,0,0,0,4,3,3,0,0,3,0,2,5,9,0,9,0,0,2,0,0,0,0,0,0,0
2974,9,10,1,1,2,5,1,3,1,1,5,4,2,2,7,2,4,4,1,5,6,0,0,0,0,0,0
2975,1,8,1,1,3,3,0,3,0,0,5,0,0,3,7,2,5,4,0,1,6,0,0,0,0,0,0
2976,34,6,2,4,5,2,0,4,0,0,4,0,1,1,8,1,3,6,0,3,5,0,0,0,0,0,0
2977,20,4,2,1,2,7,0,2,0,0,6,3,2,1,9,0,1,3,0,4,5,0,0,0,0,0,0
2978,3,9,0,2,5,4,0,3,0,0,5,9,4,2,6,3,2,5,0,3,0,0,0,0,0,0,0
2979,23,4,2,0,0,8,2,4,0,0,3,7,0,0,9,0,0,0,0,7,6,0,0,0,0,0,0
2980,41,8,1,1,5,2,0,4,0,0,2,6,0,0,5,4,2,3,0,2,5,0,0,0,0,0,0
2981,14,2,0,3,3,0,3,3,0,0,2,2,0,4,7,2,5,4,0,6,5,0,0,0,0,0,0
2982,3,9,2,0,6,3,7,0,5,0,2,9,0,0,2,7,0,2,0,3,6,3,0,0,1,0,1
2983,24,4,4,0,0,5,4,0,0,0,3,0,0,2,6,3,6,0,0,6,6,0,0,0,0,0,0
2984,14,2,0,2,5,4,2,1,2,0,3,6,2,2,4,5,2,3,0,6,0,3,0,0,1,0,0
2985,22,4,0,1,3,5,2,2,0,2,2,7,2,0,5,4,2,3,0,6,0,0,0,0,0,0,0
2986,10,1,0,3,5,4,1,7,0,3,2,9,5,0,3,6,0,4,0,3,6,0,0,0,0,0,0
2987,12,2,0,0,1,8,5,4,1,0,1,9,6,0,2,7,0,1,2,8,6,0,0,0,0,0,0
2988,8,10,1,1,3,4,2,2,1,1,5,5,1,2,7,2,3,5,0,4,6,0,0,0,0,0,0
2989,3,9,0,1,3,4,0,1,0,0,4,2,0,5,8,1,5,3,0,3,0,0,0,0,0,0,0
2990,14,2,2,1,6,2,2,3,1,0,4,7,1,3,5,4,1,2,1,6,6,0,0,0,0,0,0
2991,1,8,3,0,4,3,0,2,0,0,6,5,1,2,9,0,1,7,0,1,6,2,0,0,1,0,0
2992,6,9,1,1,3,5,2,4,1,1,3,5,2,1,4,5,2,2,1,3,0,0,0,0,0,0,0
2993,3,9,0,0,2,7,0,3,0,0,5,9,3,0,3,6,0,5,0,3,6,0,0,0,0,0,0
2995,34,6,1,3,2,4,1,4,0,0,3,1,1,2,8,1,4,4,0,3,0,0,0,0,0,0,0
2996,8,10,2,2,4,3,1,3,1,0,3,3,1,3,8,1,4,3,0,4,0,3,0,0,1,0,0
2997,16,2,2,1,5,2,4,3,2,0,2,8,1,3,5,4,1,2,1,3,6,0,0,0,0,0,0
2998,40,8,1,4,6,3,1,6,0,0,3,4,0,2,7,2,4,4,0,3,0,0,0,0,0,0,0
2999,3,9,1,0,3,5,1,2,0,1,5,7,0,2,7,2,0,4,0,3,6,0,0,0,0,0,0
3000,3,9,2,2,4,3,0,4,0,0,6,2,0,0,9,0,3,6,0,3,6,0,0,0,0,0,0
3001,2,8,2,2,4,4,0,3,0,0,8,0,0,2,7,2,5,4,0,1,6,0,0,0,0,0,0
3002,1,8,2,0,6,3,0,2,0,0,7,0,2,0,9,0,6,3,0,1,0,0,0,0,0,0,0
3003,8,10,2,1,0,7,1,8,0,0,3,7,1,2,6,3,4,2,0,4,6,3,0,0,1,0,0
3004,3,9,3,0,1,8,0,1,1,0,5,0,2,3,7,2,1,6,0,3,0,0,0,0,0,0,0
3005,7,9,3,0,1,5,1,4,0,0,5,3,2,3,8,1,7,1,0,4,0,0,0,0,0,0,0
3006,11,1,0,0,3,3,0,3,0,2,6,9,2,4,7,2,6,3,0,4,0,0,0,0,0,0,0
3007,8,10,0,0,2,6,0,3,0,0,6,7,0,0,9,0,5,0,0,3,6,0,0,0,0,0,0
3008,11,1,1,1,3,6,0,2,0,2,2,7,1,2,6,3,0,0,0,4,6,0,0,0,0,0,0
3009,14,2,0,0,6,3,0,6,0,0,3,6,0,0,6,4,3,4,0,6,0,0,0,0,0,0,0
3010,1,8,2,0,6,3,0,2,0,0,7,0,2,0,9,0,6,3,0,1,6,0,0,0,0,0,0
3011,5,9,2,1,3,4,3,1,0,0,5,7,0,2,8,1,2,5,0,5,6,0,0,0,0,0,0
3012,33,6,2,4,4,1,1,6,0,0,3,0,2,4,6,3,3,4,0,2,5,0,0,0,0,0,0
3013,14,2,0,2,4,4,3,3,0,0,2,5,2,3,6,3,3,3,0,6,6,0,0,0,0,0,0
3014,12,2,0,1,6,3,4,3,0,0,2,8,1,1,7,2,2,3,0,8,0,0,0,0,0,0,0
3015,36,7,1,1,3,2,2,5,0,0,4,1,1,3,4,5,5,3,0,1,0,0,0,0,0,0,0
3016,3,9,3,3,3,6,0,1,0,0,8,6,3,0,9,0,3,5,0,3,0,0,0,0,0,0,0
3017,3,9,2,1,4,4,1,2,1,1,5,7,4,2,7,2,3,3,1,3,0,0,0,0,0,0,0
3018,19,3,1,0,2,7,2,4,2,0,3,1,2,1,5,4,3,4,0,7,0,0,0,0,0,0,0
3019,19,3,1,1,1,6,4,2,0,0,4,8,0,2,8,1,1,6,0,7,6,0,0,0,0,0,0
3021,22,4,2,2,3,6,2,4,2,0,4,3,2,3,5,4,1,4,1,7,6,0,0,0,0,0,0
3022,34,6,2,1,4,3,0,6,0,0,3,6,1,3,8,1,3,5,0,3,6,0,0,0,0,0,0
3023,3,9,1,1,1,5,0,2,0,1,7,1,1,4,8,1,5,3,0,3,0,3,0,0,1,0,0
3024,3,9,0,2,3,6,0,4,0,2,5,5,2,0,5,4,2,2,0,3,6,0,0,0,0,0,0
3025,40,8,2,0,2,2,0,2,0,0,7,1,0,5,7,2,7,1,0,3,6,0,0,0,0,0,0
3026,36,7,1,2,3,3,2,3,1,0,3,2,1,3,8,1,5,3,0,1,0,0,0,0,0,0,0
3027,3,9,2,2,4,3,0,4,0,0,6,2,0,0,9,0,3,6,0,3,0,0,0,0,0,0,0
3028,5,9,0,0,2,2,1,2,0,2,5,7,1,4,7,2,1,4,0,5,0,0,0,0,0,0,0
3029,14,2,0,0,4,0,2,7,0,0,2,9,0,4,5,4,3,4,0,6,6,0,0,0,0,0,1
3030,2,8,3,0,5,2,0,4,0,0,4,0,0,6,7,2,2,7,0,1,0,0,0,0,0,0,0
3031,8,10,0,0,2,7,1,2,0,0,6,4,1,2,7,2,1,4,0,4,0,0,0,0,0,0,0
3032,18,3,2,1,1,8,5,4,1,0,1,9,1,2,4,5,1,3,0,6,6,0,0,0,0,0,0
3034,36,7,2,0,0,3,5,0,0,0,0,5,1,4,9,0,0,0,0,1,0,0,0,0,0,0,0
3035,11,1,0,1,3,5,1,4,1,3,4,7,4,0,6,3,3,4,0,4,6,0,0,0,0,0,0
3037,5,9,2,1,4,4,1,2,1,1,5,7,4,2,7,2,3,3,1,5,6,0,0,0,0,0,0
3038,8,10,0,0,3,6,1,2,0,0,6,4,1,2,7,2,2,4,0,4,0,0,0,0,0,0,0
3039,14,2,1,1,9,0,0,0,0,0,4,5,2,1,5,4,5,5,0,6,6,0,0,0,0,0,0
3040,1,8,0,0,6,3,3,5,0,0,3,4,2,0,7,2,2,4,0,1,6,0,0,0,0,0,0
3041,3,9,1,2,4,3,1,4,1,0,5,4,1,3,7,2,3,4,0,3,0,0,0,0,0,0,0
3042,24,4,0,4,4,3,6,2,0,0,2,2,2,0,3,6,2,2,0,6,6,0,0,0,0,0,0
3043,9,10,1,1,2,4,0,1,0,0,2,1,2,4,7,2,7,2,0,5,0,3,0,0,1,0,0
3044,20,4,1,1,1,4,5,4,0,0,0,0,1,1,4,5,0,5,0,4,6,0,0,0,0,0,0
3045,4,9,1,1,5,2,0,5,0,0,2,7,2,1,5,4,3,2,0,6,0,0,0,1,0,0,0
3046,14,2,1,1,3,2,2,4,1,1,3,7,1,3,6,3,5,2,0,6,6,0,0,0,0,0,0
3047,34,6,1,3,5,3,2,4,1,1,3,1,1,4,7,2,4,4,0,3,6,0,0,0,0,0,0
3048,34,6,4,5,5,2,0,4,0,0,5,0,2,2,9,0,0,6,0,3,6,0,0,0,0,0,0
3049,21,4,1,2,2,7,2,5,1,0,2,9,1,2,6,3,1,5,0,8,6,0,0,0,0,0,0
3050,3,9,0,0,2,5,0,2,0,2,3,9,0,3,9,0,6,3,0,3,6,0,0,0,0,0,0
3051,20,4,0,0,4,3,0,7,0,0,2,0,0,0,9,0,4,5,0,4,0,0,0,0,0,0,0
3052,4,9,3,0,3,6,3,6,0,0,0,9,6,0,0,9,0,0,1,6,0,0,0,0,0,0,0
3053,8,10,3,0,1,5,0,0,0,0,5,0,0,3,9,0,1,6,0,4,0,3,0,0,2,0,0
3054,8,10,3,0,0,7,0,6,0,0,3,5,0,0,7,2,0,7,0,4,0,0,0,0,0,0,0
3055,19,3,2,2,2,7,4,4,0,0,2,9,0,0,4,5,1,2,0,7,5,0,0,0,0,0,0
3056,4,9,0,0,5,4,2,2,0,2,3,9,4,0,6,3,0,7,0,6,6,0,0,0,0,0,1
3057,14,2,2,2,5,2,2,4,1,1,3,3,1,2,7,2,2,3,0,6,6,0,0,0,0,0,0
3058,3,9,1,1,3,5,2,4,1,2,3,6,2,1,5,4,3,2,1,3,0,3,0,0,1,0,0
3059,7,9,0,0,3,6,0,3,2,0,4,8,1,0,8,1,0,6,0,4,6,0,0,0,0,0,0
3060,24,4,0,4,4,3,6,2,0,0,2,2,2,0,3,6,2,2,0,6,0,0,0,0,0,0,0
3061,34,6,3,0,3,3,1,1,0,0,7,1,2,4,3,6,1,6,0,5,6,0,0,0,0,0,0
3062,6,9,1,1,4,2,0,4,0,0,5,2,2,1,5,4,5,4,0,3,0,0,0,0,0,0,0
3063,35,6,2,2,5,2,1,3,0,0,5,0,0,5,7,2,3,4,0,2,0,0,0,0,0,0,0
3064,1,8,0,1,1,6,0,1,0,1,3,3,0,3,9,0,3,6,0,1,6,0,0,1,0,0,0
3065,22,4,1,0,1,5,3,5,0,0,2,2,1,0,8,1,2,3,0,6,0,0,0,0,0,0,0
3066,1,8,0,0,1,8,0,4,0,0,3,0,3,0,9,0,2,7,0,1,0,0,0,0,0,0,0
3067,5,9,0,2,2,6,0,4,0,0,7,8,2,2,8,1,4,1,0,5,6,0,0,0,0,0,0
3068,11,1,1,1,4,4,5,4,5,4,0,5,2,1,5,4,0,0,0,4,6,0,0,0,0,0,0
3069,1,8,3,1,4,4,0,4,0,0,5,0,0,1,7,2,4,4,0,1,0,0,0,0,0,0,0
3070,35,6,2,4,5,2,0,4,0,0,5,0,1,1,8,1,1,6,0,2,6,0,0,0,0,0,0
3071,3,9,1,0,3,5,1,2,0,1,5,7,0,2,7,2,0,4,0,3,6,0,0,0,0,0,0
3072,2,8,2,2,3,4,2,3,1,2,4,6,1,3,7,2,3,4,1,1,6,0,0,0,0,0,0
3073,9,10,1,1,2,4,0,1,0,0,2,1,2,4,7,2,7,2,0,5,6,0,0,0,0,0,0
3074,8,10,1,0,1,5,1,1,0,0,2,0,0,2,9,0,7,2,0,4,0,0,0,0,0,0,0
3075,3,9,3,3,3,6,0,1,0,0,8,6,3,0,9,0,3,5,0,3,0,0,0,0,0,0,0
3076,8,10,2,0,3,6,1,6,0,0,2,2,0,2,6,3,3,3,0,4,6,0,0,0,0,0,0
3077,4,9,0,2,4,5,0,2,2,0,5,7,4,0,9,0,0,5,0,6,0,0,0,0,0,0,0
3079,24,4,0,0,2,3,2,5,0,0,3,2,0,0,7,2,6,0,0,6,6,0,0,0,0,0,0
3080,22,4,2,0,4,4,1,5,0,0,5,6,0,0,6,3,2,4,0,6,6,0,0,0,0,0,0
3081,9,10,0,0,3,6,0,4,0,0,5,6,0,0,9,0,6,0,0,5,5,0,0,0,0,0,0
3082,2,8,3,1,2,4,1,3,1,1,4,7,1,4,6,3,3,4,0,1,6,0,0,0,0,0,0
3083,3,9,0,0,0,9,0,4,0,0,0,5,0,3,3,6,5,0,0,3,0,0,0,0,0,0,0
3084,12,2,2,0,2,3,5,1,0,0,3,9,3,0,5,4,0,1,0,8,6,0,0,0,0,0,1
3085,34,6,2,2,3,1,2,4,0,0,5,1,0,3,8,1,2,6,0,3,0,0,0,0,0,0,0
3086,5,9,4,2,7,2,0,3,0,2,4,2,1,1,7,2,5,3,0,5,0,0,0,0,0,0,0
3087,1,8,3,3,4,5,0,0,0,0,9,4,3,3,9,0,0,5,0,1,0,3,0,0,1,0,0
3088,8,10,0,0,5,4,0,0,0,2,9,0,2,4,7,2,9,0,0,3,5,0,0,0,0,0,0
3089,6,9,1,1,4,5,4,4,0,1,3,5,2,1,4,5,1,2,0,3,0,0,0,0,0,0,1
3090,41,8,1,1,5,2,0,4,0,0,2,6,0,0,5,4,2,3,0,2,0,0,0,0,0,0,0
3091,20,4,1,1,5,4,0,8,1,0,4,9,2,2,8,1,0,8,0,4,0,0,0,0,0,0,0
3092,8,10,0,0,4,5,0,3,0,0,5,0,2,4,9,0,6,3,0,4,0,3,0,0,1,0,0
3093,39,7,1,1,6,1,3,5,3,1,3,7,0,2,5,4,2,4,0,1,6,0,0,0,0,0,0
3094,10,1,0,0,4,5,2,0,0,5,3,7,2,0,7,2,4,2,0,3,6,0,0,0,0,0,0
3095,17,3,2,2,6,3,2,7,0,0,0,9,2,0,7,2,0,6,0,8,6,0,0,0,0,0,0
3096,19,3,2,0,3,6,0,5,0,0,5,8,2,0,5,4,2,6,0,8,0,0,0,0,0,0,0
3097,40,8,0,0,4,3,0,9,0,0,0,7,2,0,3,6,0,0,0,3,0,0,0,0,0,0,0
3098,3,9,1,1,1,8,0,4,0,0,5,7,4,0,9,0,1,7,0,3,6,0,0,0,0,0,0
3099,23,4,2,0,0,8,2,4,0,0,3,7,0,0,9,0,0,0,0,7,0,0,0,0,0,0,0
3100,12,2,1,1,2,7,8,1,0,0,1,9,2,1,5,4,0,1,1,8,0,0,0,0,0,0,0
3101,24,4,0,0,3,6,5,4,0,0,2,5,1,2,5,4,2,2,0,6,6,0,0,0,0,0,0
3102,2,8,1,1,3,4,2,2,1,1,5,5,1,2,7,2,3,5,0,1,6,0,0,0,0,0,0
3103,11,1,0,0,4,3,2,5,0,2,1,7,1,0,5,4,1,6,0,4,6,0,0,0,0,0,0
3104,21,4,0,0,3,6,0,4,0,0,5,6,1,1,5,4,2,7,0,8,6,0,0,0,0,0,1
3105,22,4,0,0,3,4,0,5,0,0,2,8,2,0,7,2,2,4,1,6,0,0,0,0,0,0,0
3106,3,9,1,1,4,4,1,2,0,1,6,4,2,3,6,3,2,5,0,3,6,0,0,0,0,0,0
3107,22,4,1,1,4,4,2,4,1,2,3,5,2,1,5,4,3,3,1,6,0,0,0,0,0,0,0
3109,10,1,1,0,3,6,0,6,0,5,1,9,1,2,6,3,0,1,0,3,0,4,0,0,1,0,0
3111,23,4,0,0,3,6,6,2,2,0,2,9,0,0,0,9,0,0,0,7,6,0,0,0,0,0,0
3112,41,8,3,0,3,3,0,0,0,0,5,0,0,3,9,0,2,5,0,2,6,0,0,0,0,0,0
3113,6,9,2,0,4,3,1,5,0,0,4,7,3,2,5,4,2,5,0,3,6,0,0,0,0,0,0
3114,8,10,0,0,1,8,1,4,0,0,5,1,4,1,8,1,5,4,0,4,0,3,0,0,1,0,0
3115,12,2,0,0,0,9,4,5,0,0,0,9,2,0,0,9,0,2,0,8,5,0,0,0,0,0,0
3116,35,6,2,1,3,6,1,2,0,0,6,1,1,4,7,2,2,5,0,2,6,0,0,0,0,0,0
3117,37,7,2,0,3,2,2,2,2,0,4,1,2,5,5,4,7,1,1,1,6,0,0,0,0,0,0
3118,20,4,1,0,1,7,2,3,0,0,4,0,0,2,9,0,4,5,0,4,6,0,0,0,0,0,0
3119,23,4,3,2,2,5,2,6,0,0,1,9,0,0,4,5,2,3,0,7,0,0,0,0,0,0,0
3121,5,9,1,2,4,5,0,4,0,0,5,4,2,2,8,1,0,0,0,5,6,0,0,0,0,0,0
3123,3,9,1,0,2,7,2,3,1,0,4,9,2,0,6,3,0,6,0,3,0,0,0,0,0,0,0
3124,36,7,1,1,3,2,2,2,1,1,4,3,0,3,5,4,3,4,0,1,5,0,0,0,0,0,0
3125,2,8,0,2,5,2,2,3,0,0,5,3,0,3,7,2,4,3,0,1,0,0,0,0,0,0,0
3126,3,9,2,1,3,6,0,0,0,0,9,6,1,2,7,2,0,4,0,3,5,0,0,0,0,0,0
3127,33,6,0,0,2,7,2,1,2,0,7,5,1,2,7,2,0,6,0,2,0,0,0,2,0,0,0
3128,37,7,0,0,5,1,1,3,0,0,2,1,1,7,8,1,4,4,0,1,0,0,0,0,0,0,0
3129,15,2,2,0,6,0,1,4,2,0,4,0,0,5,7,2,4,5,0,6,0,0,0,0,0,0,0
3130,6,9,2,0,3,2,2,2,2,0,4,1,2,5,5,4,7,1,1,3,6,0,0,0,0,0,0
3131,3,9,1,2,4,4,1,3,1,1,4,4,2,2,8,1,4,4,1,3,0,0,0,0,0,0,0
3132,3,9,2,0,6,3,7,0,5,0,2,9,0,0,2,7,0,2,0,3,6,0,0,0,0,0,0
3133,6,9,0,0,6,3,0,5,0,0,4,6,0,2,6,3,2,4,0,3,0,0,0,0,0,0,0
3134,34,6,2,2,3,2,2,5,0,0,3,1,3,3,7,2,3,4,0,3,5,0,0,0,0,0,0
3135,19,3,1,0,4,5,3,6,0,0,2,9,2,0,2,7,0,1,1,7,0,0,0,0,0,0,0
3136,7,9,1,3,5,3,0,4,0,0,5,1,0,3,7,2,2,2,0,5,0,0,0,0,0,0,0
3137,34,6,1,2,4,3,2,5,0,0,3,0,1,3,5,4,4,3,0,3,0,0,0,0,0,0,0
3138,14,2,0,0,6,3,0,6,0,0,3,6,0,0,6,4,3,4,0,6,0,0,0,0,0,0,0
3139,4,9,1,1,2,7,4,2,0,0,3,8,1,0,6,3,1,2,0,6,6,0,0,0,0,0,0
3140,41,8,3,0,2,3,0,0,0,0,4,0,0,3,9,0,5,1,0,2,6,0,0,0,0,0,0
3141,41,8,0,0,2,3,0,3,0,2,5,9,2,4,7,2,5,0,0,1,6,0,0,0,0,0,0
3142,8,10,2,0,4,2,0,2,0,0,7,0,3,4,7,2,5,2,0,4,0,0,0,0,0,0,0
3143,5,9,2,3,2,4,5,4,2,0,2,0,0,2,6,3,2,5,0,5,6,0,0,0,0,0,0
3144,38,7,0,0,1,0,1,1,0,1,1,0,0,4,9,0,3,5,0,1,0,0,0,0,0,0,0
3145,13,2,2,0,5,3,0,0,0,0,9,4,0,0,9,0,5,4,0,6,6,0,0,0,0,0,0
3146,3,9,0,2,3,6,0,4,0,2,5,5,2,0,5,4,2,2,0,3,6,0,0,0,0,0,1
3147,8,10,3,0,4,5,2,4,2,0,4,0,0,2,6,3,2,5,0,4,0,0,0,0,0,0,0
3148,24,4,4,0,0,5,4,0,0,0,3,0,0,2,6,3,6,0,0,6,0,0,0,0,0,0,0
3149,3,9,1,0,3,5,0,2,0,3,3,6,2,3,7,2,5,4,0,3,5,0,0,0,0,0,0
3150,5,9,1,0,2,5,0,0,1,1,0,6,1,2,6,3,0,9,0,5,0,0,0,0,0,0,0
3151,8,10,1,0,1,5,1,1,0,0,2,0,0,2,9,0,7,2,0,4,0,0,0,0,0,0,0
3152,14,2,1,1,1,1,0,3,0,0,1,8,2,1,5,4,4,1,0,6,5,0,0,0,0,0,0
3154,9,10,0,1,4,5,0,6,2,0,3,9,2,1,2,7,0,6,0,5,0,0,0,0,0,0,0
3155,3,9,0,0,6,3,0,5,0,0,4,6,0,2,6,3,2,4,0,3,0,0,0,0,0,0,0
3156,4,9,1,0,1,8,1,5,2,0,4,9,4,0,7,2,0,7,0,6,0,0,0,0,0,0,0
3157,4,9,1,1,6,3,0,6,0,0,4,6,2,1,5,4,0,9,0,6,0,4,0,0,1,0,0
3158,22,4,2,1,4,4,1,6,0,0,5,8,0,1,7,2,2,5,0,6,0,0,0,0,0,0,0
3159,11,1,0,0,4,4,0,5,0,0,3,8,2,0,7,2,1,5,1,4,6,0,0,0,0,0,0
3160,3,9,0,0,2,7,1,1,0,0,5,6,1,2,7,2,3,5,0,3,0,0,0,0,0,0,0
3161,40,8,2,2,3,5,1,1,0,0,5,8,2,3,6,3,1,7,1,3,6,0,0,0,0,0,0
3162,34,6,1,2,5,2,2,4,2,0,4,3,0,2,6,3,5,0,0,3,0,0,0,0,0,0,0
3163,36,7,1,0,2,4,3,2,3,0,1,3,4,3,3,6,5,2,3,1,0,0,0,0,0,0,0
3164,17,3,2,0,4,5,5,3,0,0,2,9,2,0,2,7,0,2,2,8,0,0,0,0,0,0,0
3165,35,6,0,2,2,5,0,1,0,0,5,1,0,5,8,1,8,1,0,2,0,0,0,0,0,0,0
3166,7,9,0,2,5,3,1,5,0,1,3,8,2,1,4,5,2,3,0,4,0,0,0,0,0,0,0
3167,8,10,1,0,1,7,2,3,0,0,4,0,0,2,9,0,4,5,0,4,6,0,0,0,0,0,0
3168,20,4,0,2,2,7,2,5,0,0,2,1,0,0,5,4,2,4,0,4,0,0,0,0,0,0,0
3169,12,2,1,1,2,7,8,1,0,0,1,9,2,1,5,4,0,1,1,8,0,0,0,0,0,0,0
3170,35,6,3,1,2,5,2,2,0,0,5,1,2,2,9,0,5,3,0,2,0,0,0,0,0,0,0
3171,3,9,0,0,7,2,0,4,1,0,7,8,2,0,7,2,0,6,0,3,5,0,0,0,0,0,0
3172,34,6,1,3,3,3,2,5,0,0,2,1,0,3,8,1,4,2,1,3,5,0,0,0,0,0,1
3173,34,6,1,2,2,1,4,4,0,0,2,0,1,3,5,4,4,2,0,3,6,0,0,0,0,0,0
3174,3,9,1,1,3,5,2,4,1,2,3,6,2,1,5,4,3,2,1,3,0,0,0,0,0,0,0
3175,23,4,0,0,2,7,3,3,0,0,4,0,0,0,6,3,0,6,0,7,0,3,0,0,1,0,0
3176,7,9,1,1,4,3,1,3,0,1,4,5,0,5,7,2,5,2,1,4,0,0,0,0,0,0,0
3178,1,8,2,2,3,6,1,3,0,0,6,1,1,4,8,1,3,5,0,1,0,0,0,0,0,0,0
3179,24,4,1,1,2,6,3,4,0,0,2,7,0,0,5,4,2,3,0,6,5,0,0,0,0,0,0
3180,29,5,1,2,1,2,3,6,1,0,1,3,1,3,5,4,4,3,1,2,6,0,0,0,0,0,0
3181,34,6,0,6,2,1,0,5,0,0,1,0,3,3,9,0,5,2,0,3,5,0,0,0,0,0,0
3182,20,4,2,1,2,6,3,4,1,0,4,1,1,2,8,1,2,6,0,4,6,3,0,0,1,0,0
3183,11,1,1,1,3,6,0,2,0,2,2,7,1,2,6,3,0,0,0,4,6,0,0,0,0,0,0
3184,35,6,2,2,3,3,3,4,0,0,4,0,0,6,8,1,7,1,0,2,0,0,0,0,0,0,0
3185,19,3,1,2,3,6,2,5,1,0,1,8,0,3,4,5,1,1,1,7,0,4,0,0,1,0,0
3186,13,2,0,0,7,2,6,3,2,0,0,9,0,0,0,9,2,3,1,6,6,0,0,0,0,0,0
3187,19,3,1,1,3,6,3,4,1,0,2,8,0,1,4,5,1,4,1,7,6,0,0,0,0,0,1
3188,19,3,2,1,3,5,3,4,0,0,2,8,0,1,6,3,0,5,0,7,6,0,0,0,0,0,0
3189,34,6,2,1,4,3,0,6,0,0,3,6,1,3,8,1,3,5,0,3,6,0,0,0,0,0,0
3191,4,9,2,0,2,7,0,4,0,0,9,0,0,4,9,0,4,5,0,6,6,0,0,0,0,0,0
3192,35,6,2,1,4,3,0,3,0,1,5,1,1,3,6,3,4,4,0,2,0,4,0,0,2,0,0
3193,19,3,3,1,4,5,2,5,0,1,4,4,1,1,5,4,2,2,0,7,5,0,0,0,0,0,0
3194,28,5,2,2,2,3,5,4,2,0,1,2,0,4,5,4,4,2,0,6,0,0,0,0,0,0,0
3195,24,4,0,0,1,5,2,3,0,0,4,8,0,0,6,3,0,2,0,7,6,0,1,0,0,0,0
3196,3,9,2,1,4,4,1,3,1,1,3,7,4,2,7,2,3,3,1,3,0,0,0,0,0,0,0
3197,1,8,0,0,5,4,0,1,0,0,4,5,0,0,4,5,1,4,0,1,0,4,0,0,1,0,0
3198,20,4,1,1,1,4,5,4,0,0,0,0,1,1,4,5,0,5,0,4,0,3,0,0,1,0,0
3199,1,8,2,1,3,5,1,3,0,0,5,2,1,3,7,2,3,5,0,1,6,0,0,0,0,0,0
3200,6,9,1,0,3,5,0,2,0,3,3,6,2,3,7,2,5,4,0,3,0,4,0,0,1,0,0
3201,21,4,2,1,0,9,0,9,0,0,9,4,1,1,8,1,1,6,0,8,0,0,0,0,0,0,0
3202,15,2,2,1,4,3,2,4,1,1,4,5,1,3,6,3,4,2,0,6,5,0,0,0,0,0,0
3203,35,6,0,2,2,5,0,1,0,0,5,1,0,5,8,1,8,1,0,2,0,0,0,0,0,0,0
3204,19,3,3,1,4,5,2,5,0,1,4,4,1,1,5,4,2,2,0,7,6,0,0,0,0,0,0
3205,5,9,0,0,2,2,1,2,0,2,5,7,1,4,7,2,1,4,0,5,6,0,0,0,0,0,0
3206,17,3,1,1,5,4,0,8,0,0,5,4,2,1,5,4,0,9,0,8,0,3,0,0,1,0,0
3207,3,9,3,0,4,5,3,4,0,0,3,6,4,0,3,6,0,5,0,3,6,0,0,0,0,0,0
3208,9,10,1,2,3,6,0,6,0,3,5,5,2,3,6,3,5,4,0,5,6,0,0,0,0,0,0
3209,8,10,1,2,4,3,1,4,1,0,5,4,1,3,7,2,3,4,0,4,0,0,0,0,0,0,1
3210,3,9,0,1,2,6,1,4,1,0,4,6,2,2,6,3,2,4,1,3,6,0,0,0,0,0,0
3211,9,10,0,0,3,4,2,4,0,2,2,9,3,0,4,5,0,4,1,5,6,0,0,0,0,0,0
3212,11,1,1,1,4,4,0,2,0,3,4,5,3,1,7,2,2,5,0,4,0,0,0,0,0,0,0
3213,17,3,1,1,5,4,0,8,0,0,5,4,2,1,5,4,0,9,0,8,0,0,0,0,0,0,0
